66.60890334506266,70.54324795342143
2.493909121773219,86.1041875377068
52.66864269528825,83.37013234005921
20.714986923161227,53.970286462296066
10.619915553383397,32.11412644472593
90.1199032787855,54.874472475592796
56.533645534595,79.81096702565566
24.67040455149877,8.816569114077177
4.599253971423578,80.41517387582121
22.358632213246477,48.98345825514369
18.09177047303442,12.647474447076611
97.58312722846566,96.24338226844597
8.811690659504656,54.24605576044039
19.015400644029747,63.63093369059749
62.699274864779206,87.12577785672238
33.709888071016614,75.35845022034383
2.773467690155673,97.64138152167575
41.94385215150107,13.559493618399054
5.434078104132833,15.756030060949167
99.0231155624776,89.6885479759374
37.544060059235896,66.56747847862812
89.1920440143213,29.09163982046554
31.912369089837966,74.96205720482429
2.853282775089905,56.874238471388274
53.4469428573822,33.37807746656345
37.529563887935204,86.24692495494533
19.964141364855635,73.68284968939206
31.483769874960043,89.59482614404614
45.80986538129075,41.80279228333159
81.02690333036355,84.98977584634805
77.43101983880541,67.09236229084313
44.3650239778262,12.004868646740663
62.13175076436082,46.612694626423526
77.75948324786354,6.893032903730633
8.82654326131136,19.962849527889816
66.21436713893534,68.7843078080399
15.12135206842763,73.3086041593516
74.06342430490209,82.34616046351567
33.9294341538202,58.52573594394319
86.04092546398883,62.74495527004756
52.98629871811985,2.9765880854841664
18.67539556594384,81.85228338957738
61.626906502933146,29.312241754386026
9.123350492638005,81.08331318223289
80.79158378507879,30.448312831421788
2.5024767657218616,17.54732265535318
39.17003401637741,51.8753837015883
53.47935819334169,35.40708170665533
78.39486163790798,71.2065011957766
99.8080243203519,82.79191201132359
88.59794491386391,73.2095032725564
11.570593789113504,37.359684263469774
21.291364573407535,66.21394354035664
90.83156546969293,87.14947503217643
81.96162043137137,11.881524581512837
77.58689403700471,81.9280334715713
3.9009042553745266,6.923608297873695
99.54045029431211,26.548471669834605
59.9573921247059,52.040135026201284
71.61734278007413,5.8471905924820655
43.04674411820605,42.919739869519105
87.43578755148938,79.87549545198891
10.71055161194263,11.02065444200745
11.255078595175217,48.19115922310431
88.84462196135125,12.526382008334025
67.55212894587099,81.13319701819316
52.24492650348876,5.308885749185565
71.46829893120814,0.2709651760335441
92.7537509626552,83.78860005062687
81.11252619103769,60.35476794596537
26.566023190708567,94.47476575569006
64.80208711241286,42.91220847228636
39.364828192499616,71.83179518201185
35.636701469275046,17.358698270695726
54.266131616767076,26.639665891978982
55.51636816555726,69.0649355051497
